did,n_samples,n_features,imbalance_ratio,avg_corr,class_sep,best_algo
44451,2000,12,1.0,0.0,65.2366,DecisionTree
44394,2000,20,1.0,0.3839422400681998,787909.9,LogisticRegression
44450,2000,12,1.0,0.0,58.61611,DecisionTree
44395,2000,20,1.0,0.3796065298281659,786790.7,LogisticRegression
44433,2000,8,1.0,0.0,0.17181504,DecisionTree
44448,2000,12,1.0,0.0,57.867905,DecisionTree
44442,2000,23,1.0,0.0,233.58667,LogisticRegression
44441,2000,23,1.0,0.0,216.13026,LogisticRegression
44440,2000,23,1.0,0.0,116.07047,LogisticRegression
44439,2000,23,1.0,0.0,321.634,LogisticRegression
44438,2000,23,1.0,0.0,175.5588,LogisticRegression
44437,2000,8,1.0,0.0,0.27387047,DecisionTree
44436,2000,8,1.0,0.0,0.27673087,DecisionTree
44435,2000,8,1.0,0.0,0.16449426,DecisionTree
44434,2000,8,1.0,0.0,0.2885417,DecisionTree
44632,2000,21,0.1827321111768184,0.7214587274835624,13474.945,LogisticRegression
44375,2000,7,1.0,0.2774580616034523,0.1568311,DecisionTree
44710,2000,9,0.0615711252653927,0.0,297.52286,LogisticRegression
44758,2000,32,0.1402508551881414,0.0,,DecisionTree
44773,2000,8,0.1383039271485486,0.0,1203.0343,LogisticRegression
44368,2000,11,1.0,0.245084846493243,7.983821,DecisionTree
44767,2000,11,0.2026458208057727,0.0,4.3595306e+17,LogisticRegression
44766,2000,11,0.2026458208057727,0.0,9.7967586e+16,LogisticRegression
44765,2000,11,0.2026458208057727,0.0,2.1857741e+17,LogisticRegression
44764,2000,11,0.2026458208057727,0.0,4.1231686e+16,LogisticRegression
44763,2000,11,0.2026458208057727,0.0,2.1940205e+17,LogisticRegression
44762,2000,32,0.1402508551881414,0.0,,DecisionTree
44761,2000,32,0.1402508551881414,0.0,,DecisionTree
44760,2000,32,0.1402508551881414,0.0,,DecisionTree
44759,2000,32,0.1402508551881414,0.0,,DecisionTree
44727,2000,14,0.3149243918474688,0.0,,DecisionTree
44774,2000,8,0.1383039271485486,0.0,260.3858,LogisticRegression
44726,2000,14,0.3149243918474688,0.0,,DecisionTree
44725,2000,14,0.3149243918474688,0.0,,DecisionTree
44724,2000,14,0.3149243918474688,0.0,,DecisionTree
44723,2000,14,0.3149243918474688,0.0,,DecisionTree
44712,2000,9,0.0615711252653927,0.0,233.73012,LogisticRegression
44711,2000,9,0.0615711252653927,0.0,438.48004,LogisticRegression
44369,2000,11,1.0,0.2390426457406317,8.10014,DecisionTree
44709,2000,9,0.0615711252653927,0.0,296.1785,LogisticRegression
44708,2000,9,0.0615711252653927,0.0,451.52756,LogisticRegression
44697,2000,36,0.0147133434804667,0.6398591406723284,114.74888,LogisticRegression
44696,2000,36,0.0147133434804667,0.6355594015670378,145.19328,SVC
44367,2000,11,1.0,0.2419628584115793,10.080878,LogisticRegression
44775,2000,8,0.1383039271485486,0.0,42.665245,LogisticRegression
44694,2000,36,0.0147133434804667,0.6316481433599618,135.65714,SVC
44355,2000,10,1.0,0.1352113348855715,1161.3868,LogisticRegression
44345,2000,10,1.0,0.128332079088554,1158.7311,LogisticRegression
44346,2000,10,1.0,0.128332079088554,1158.7311,LogisticRegression
44347,2000,10,1.0,0.128332079088554,1158.7311,LogisticRegression
44348,2000,10,1.0,0.128332079088554,1158.7311,LogisticRegression
44349,2000,10,1.0,0.1361472239745027,939.4243,LogisticRegression
44350,2000,10,1.0,0.1352113348855715,1161.3868,LogisticRegression
44351,2000,10,1.0,0.1382752589548709,1086.638,LogisticRegression
44352,2000,10,1.0,0.131970438358103,926.3827,LogisticRegression
44353,2000,10,1.0,0.128332079088554,1158.7311,LogisticRegression
44354,2000,10,1.0,0.1361472239745027,939.4243,LogisticRegression
44356,2000,10,1.0,0.1382752589548709,1086.638,LogisticRegression
44776,2000,8,0.1383039271485486,0.0,537.068,LogisticRegression
44357,2000,10,1.0,0.128332079088554,1158.7311,LogisticRegression
44358,2000,10,1.0,0.1361472239745027,939.4243,LogisticRegression
44359,2000,10,1.0,0.1352113348855715,1161.3868,LogisticRegression
44360,2000,10,1.0,0.1382752589548709,1086.638,LogisticRegression
44361,2000,10,1.0,0.131970438358103,926.3827,LogisticRegression
44362,2000,8,1.0,0.1384818826365941,26.964005,LogisticRegression
44363,2000,8,1.0,0.1600409641551758,9.016065,LogisticRegression
44364,2000,8,1.0,0.1497794826874836,8.006063,LogisticRegression
44365,2000,8,1.0,0.1372194472099149,106.43746,LogisticRegression
44777,2000,8,0.1383039271485486,0.0,327.48846,LogisticRegression
44366,2000,8,1.0,0.1483018947588459,4.453264,LogisticRegression
44695,2000,36,0.0147133434804667,0.6429708177236925,142.31082,LogisticRegression
44398,2000,10,1.0,0.2967018991601502,47.456944,LogisticRegression
44370,2000,11,1.0,0.2395693496323171,6.02809,LogisticRegression
44661,2000,20,0.1648223645894001,0.0,92.77253,DecisionTree
44674,2000,30,0.7953321364452424,0.0,1.3637289,SVC
44673,2000,30,0.7953321364452424,0.0,1.3734307,SVC
44676,2000,30,0.7953321364452424,0.0,1.3937101,DecisionTree
44677,2000,30,0.7953321364452424,0.0,1.4149631,SVC
44678,2000,20,1.0,0.0559081146729161,558.8896,LogisticRegression
44662,2000,20,0.1648223645894001,0.0,126.549065,DecisionTree
44679,2000,20,1.0,0.0574443564500696,649.8736,LogisticRegression
44371,2000,11,1.0,0.2444734178642754,9.640015,LogisticRegression
44680,2000,20,1.0,0.0564668228114326,572.95514,DecisionTree
44372,2000,7,1.0,0.2162366682708839,0.16685149,DecisionTree
44681,2000,20,1.0,0.0587249159264587,616.62164,DecisionTree
44373,2000,7,1.0,0.2263265690850678,0.17554282,DecisionTree
44682,2000,20,1.0,0.0571979351714457,587.66406,LogisticRegression
44675,2000,30,0.7953321364452424,0.0,1.3958523,SVC
44660,2000,20,0.1648223645894001,0.0,83.87278,DecisionTree
44659,2000,20,0.1648223645894001,0.0,41.635277,DecisionTree
44658,2000,20,0.1648223645894001,0.0,41.022045,DecisionTree
44647,2000,36,0.9157088122605364,0.0,0.75712407,DecisionTree
44644,2000,36,0.9157088122605364,0.0,0.76970804,DecisionTree
44645,2000,36,0.9157088122605364,0.0,0.76753193,DecisionTree
44646,2000,36,0.9157088122605364,0.0,0.75531375,DecisionTree
44693,2000,36,0.0147133434804667,0.6317536443257227,129.76857,SVC
802,1945,18,0.998972250770812,0.0,,DecisionTree
1504,1941,33,0.5307570977917981,0.2157596520127454,497144.03,DecisionTree
991,1728,6,0.428099173553719,0.0,1.3000057,SVC
40646,1600,20,1.0,0.0,0.1154408,SVC
40647,1600,20,1.0,0.0,0.12061047,SVC
40648,1600,20,1.0,0.0,0.14653288,DecisionTree
40649,1600,20,1.0,0.0,0.10046761,SVC
40650,1600,20,1.0,0.0,0.1323112,SVC
1050,1563,37,0.1140413399857448,0.405830998120908,1313.7976,SVC
983,1473,9,0.745260663507109,0.0,1.7764633,LogisticRegression
43897,1470,33,0.1816720257234726,0.0,297.61227,DecisionTree
43896,1470,34,0.1922141119221411,0.0,2067.6165,LogisticRegression
43905,1470,32,0.1816720257234726,0.0,297.50882,LogisticRegression
44608,1458,37,0.1390625,0.3509771131371364,25643.682,LogisticRegression
44609,1458,37,0.1390625,0.3509771131371364,25643.682,LogisticRegression
44610,1458,37,0.1390625,0.3509771131371364,25643.682,LogisticRegression
44611,1458,37,0.1390625,0.3509771131371364,25643.682,LogisticRegression
44612,1458,37,0.1390625,0.3509771131371364,25643.682,LogisticRegression
1049,1458,37,0.1390625,0.3509771131371364,25643.682,LogisticRegression
1462,1372,4,0.800524934383202,0.4256248586398495,6.82519,SVC
966,1340,16,0.102880658436214,0.0,,DecisionTree
40680,1324,10,0.2829457364341085,0.0,0.8787061,DecisionTree
930,1302,33,0.8924418604651163,0.0,,DecisionTree
897,1161,15,0.4280442804428044,0.0,,DecisionTree
934,1156,5,0.2844444444444444,0.0,58.50441,SVC
46422,1125,42,0.25,,,DecisionTree
40706,1124,10,0.982363315696649,0.0,0.019953502,DecisionTree
1068,1109,21,0.0746124031007751,0.632733397346544,79096.94,SVC
1453,1077,37,0.1420996818663839,0.3839527957881523,11913.302,LogisticRegression
40702,1066,10,0.2058823529411764,0.0,1.23174,LogisticRegression
44598,1055,41,0.5092989985693849,0.1653857247219113,5.7929087,LogisticRegression
1494,1055,41,0.5092989985693849,0.1653857247219113,5.7929087,LogisticRegression
44599,1055,41,0.5092989985693849,0.1653857247219113,5.7929087,LogisticRegression
44602,1055,41,0.5092989985693849,0.1653857247219113,5.7929087,LogisticRegression
44600,1055,41,0.5092989985693849,0.1653857247219113,5.7929087,LogisticRegression
44601,1055,41,0.5092989985693849,0.1653857247219113,5.7929087,LogisticRegression
1444,1043,37,0.1386462882096069,0.3823818595531026,7428.169,LogisticRegression
741,1024,2,0.9883495145631068,0.0,12.786996,LogisticRegression
46562,1000,33,0.4285714285714285,0.0754834606066627,952.7043,LogisticRegression
44098,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
46416,1000,20,0.4285714285714285,0.0808426553490202,952.7043,LogisticRegression
46482,1000,20,0.4285714285714285,0.0808426553490202,952.7043,LogisticRegression
44096,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
44097,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
46540,1000,20,0.4285714285714285,0.0731293122386967,952.6899,SVC
46542,1000,20,0.4285714285714285,0.0731293122386967,952.6899,SVC
31,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
799,1000,5,0.9880715705765408,0.024295869603163,1.3764485,SVC
44499,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
44498,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
44500,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
44501,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
45604,1000,6,0.3755158184319119,0.0326363012141974,55.472965,LogisticRegression
715,1000,25,0.7953321364452424,0.0404609166968038,0.9166355,DecisionTree
44502,1000,20,0.4285714285714285,0.0,952.6901,LogisticRegression
723,1000,25,0.8281535648994516,0.0481237929653176,0.7753381,DecisionTree
740,1000,10,0.7857142857142857,0.135391638333414,0.79794246,DecisionTree
743,1000,5,0.8416206261510129,0.1605395097844961,0.8206206,SVC
751,1000,10,0.7857142857142857,0.1680642075520707,0.8095796,DecisionTree
1547,1000,20,0.349527665317139,0.0396264172984288,0.34623247,SVC
912,1000,5,0.7123287671232876,0.2766084902859524,1.2941847,SVC
849,1000,25,0.9880715705765408,0.0260605026808571,1.3730937,SVC
917,1000,25,0.8315018315018315,0.0304821349374644,0.94105446,DecisionTree
913,1000,10,0.7241379310344828,0.0747005631368807,1.1730115,DecisionTree
845,1000,10,0.9646365422396856,0.0204519042717868,1.3482525,SVC
43255,1000,7,0.9305019305019304,0.0,12.678141,LogisticRegression
813,1000,5,0.7761989342806395,0.5402324903819513,0.84492207,SVC
910,1000,10,0.7730496453900709,0.0540430916796779,0.9993158,DecisionTree
903,1000,25,0.7761989342806395,0.0348767170862812,1.189077,DecisionTree
1016,990,12,0.1,0.0,2.507576,DecisionTree
40693,973,9,0.4946236559139785,0.0,0.6410538,SVC
45557,961,4,0.8624031007751938,0.0,,DecisionTree
40705,959,44,0.564437194127243,0.0,3882221.0,SVC
50,958,9,0.5303514376996805,0.0,0.41311875,SVC
45545,954,6,0.3068493150684931,0.0,,DecisionTree
841,950,9,0.9467213114754098,0.4282617207351048,15.667895,DecisionTree
44261,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
43941,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
43942,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44257,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44258,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44259,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44262,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44268,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44260,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44266,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44265,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44264,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
44263,898,38,0.8477366255144033,0.0,2338.3682,DecisionTree
989,898,38,0.3128654970760234,0.0,,DecisionTree
42638,891,7,0.6229508196721312,0.0,,DecisionTree
994,846,18,0.3471337579617834,0.4070565349191193,20.80502,LogisticRegression
1014,797,4,0.2414330218068535,0.0,0.26516494,LogisticRegression
839,782,8,0.5393700787401575,0.0,,DecisionTree
37,768,8,0.536,0.1716567897600402,45.243107,LogisticRegression
44593,748,4,0.312280701754386,0.4659982618308533,749.0273,LogisticRegression
44597,748,4,0.312280701754386,0.4659982618308533,749.0273,LogisticRegression
1464,748,4,0.312280701754386,0.4659982618308533,749.0273,LogisticRegression
44596,748,4,0.312280701754386,0.4659982618308533,749.0273,LogisticRegression
44595,748,4,0.312280701754386,0.4659982618308533,749.0273,LogisticRegression
44594,748,4,0.312280701754386,0.4659982618308533,749.0273,LogisticRegression
1452,745,36,0.0219478737997256,0.4947338810071844,33403.914,SVC
990,736,19,0.4099616858237548,0.0,,DecisionTree
45712,708,13,1.0,0.0,3863.2007,DecisionTree
1451,705,37,0.0947204968944099,0.4538475783832725,93770.09,LogisticRegression
15,699,9,0.5262008733624454,,,DecisionTree
44155,690,15,0.8015665796344648,0.0,,DecisionTree
44486,690,14,0.8015665796344648,0.0,73.90227,LogisticRegression
29,690,15,0.8015665796344648,0.0,,DecisionTree
44487,690,14,0.8015665796344648,0.0,73.90227,LogisticRegression
44483,690,14,0.8015665796344648,0.0,73.90227,LogisticRegression
44484,690,14,0.8015665796344648,0.0,73.90227,LogisticRegression
44485,690,14,0.8015665796344648,0.0,73.90227,LogisticRegression
40981,690,14,0.8015665796344648,0.0,73.90227,LogisticRegression
46545,690,15,0.8015665796344648,,,DecisionTree
1023,683,35,0.155668358714044,0.0,,DecisionTree
470,672,9,0.5,0.0,,DecisionTree
795,662,3,0.9761194029850746,0.0095398439836177,2.2842104,LogisticRegression
774,662,3,0.9188405797101448,0.0349233550468521,2.4401433,LogisticRegression
931,662,3,0.9022988505747126,0.0362281931707249,2.1079824,LogisticRegression
827,662,3,0.987987987987988,0.0112769484928936,2.9067633,LogisticRegression
1443,661,37,0.0853858784893267,0.4693167762424104,104677.195,LogisticRegression
997,625,4,0.8545994065281899,0.0,2.2474968,LogisticRegression
770,625,6,0.984126984126984,0.1171291351179256,236.82947,DecisionTree
334,601,6,0.5215189873417722,0.0,0.2342113,DecisionTree
1480,583,10,0.4014423076923077,0.0,153.77824,SVC
41945,583,10,0.4014423076923077,0.1799142854553972,153.77824,SVC
826,576,11,0.7091988130563798,0.0,0.47712874,SVC
1510,569,30,0.5938375350140056,0.3948966313367863,1009.1627,LogisticRegression
949,559,4,0.1670146137787056,0.0,102233.125,SVC
950,559,4,0.0351851851851851,0.0,676647.94,SVC
951,559,4,0.0238095238095238,0.0,1129514.5,LogisticRegression
947,559,4,0.0448598130841121,0.0,611734.0,SVC
333,556,6,1.0,0.0,1.004409,DecisionTree
335,554,6,0.9236111111111112,0.0,1.3070524,SVC
45705,540,36,0.7307692307692307,0.0,,DecisionTree
6332,540,37,0.7307692307692307,0.0,,DecisionTree
45707,540,37,0.7307692307692307,0.0,,DecisionTree
45706,540,37,0.7307692307692307,0.0,,DecisionTree
40994,540,18,0.0931174089068826,0.0092289130675292,0.5501825,LogisticRegression
45686,540,38,0.7307692307692307,0.0,,DecisionTree
1467,540,20,0.0931174089068826,0.0170472175754058,168.81213,SVC
45711,530,13,0.4971751412429379,0.0,2388.82,SVC
45717,530,13,0.4971751412429379,0.0,2388.9177,SVC
757,528,21,0.1139240506329113,0.0,,DecisionTree
940,527,36,0.1789709172259508,0.0,,DecisionTree
1063,522,21,0.2578313253012048,0.7753209601361813,67085.98,SVC
40690,512,9,0.8686131386861314,0.0,0.68112147,SVC
717,508,10,0.7762237762237763,0.3876564359325644,24.638874,LogisticRegression
825,506,20,0.7879858657243817,0.0,1471.1528,LogisticRegression
853,506,13,0.7037037037037037,0.0,149.34323,LogisticRegression
879,500,25,0.6447368421052632,0.0409195734616153,0.99873453,DecisionTree
870,500,5,0.8726591760299626,0.1486506993051615,0.9658832,SVC
884,500,5,0.9920318725099602,0.0334208769279674,1.3623732,SVC
926,500,25,0.9607843137254902,0.0380119428430614,1.3415549,LogisticRegression
886,500,7,0.9920318725099602,0.2022516044707597,16.60663,DecisionTree
943,500,10,0.9305019305019304,0.0371529387882914,1.4106516,SVC
869,500,10,0.7482517482517482,0.0816411267316842,1.2517703,DecisionTree
936,500,10,0.8382352941176471,0.1437268180873332,0.75617117,DecisionTree
896,500,25,0.7857142857142857,0.0546327567693881,0.90550137,DecisionTree
987,500,22,0.1904761904761904,0.0,100.19837,DecisionTree
779,500,25,0.8726591760299626,0.040219477495884,0.9907489,DecisionTree
792,500,5,0.6778523489932886,0.2946677052849913,1.1202897,SVC
23381,500,12,0.7241379310344828,0.0,,DecisionTree
855,500,10,0.8115942028985508,0.1831158108677305,0.8239875,DecisionTree
451,500,5,0.7985611510791367,0.0,,DecisionTree
824,500,10,0.8248175182481752,0.0640710251888317,0.9471426,DecisionTree
749,500,5,0.9011406844106464,0.5546863957629881,0.6238215,SVC
750,500,7,0.968503937007874,0.1790050407253839,1.3009804,DecisionTree
838,500,25,0.7605633802816901,0.0553081337183246,0.94599235,DecisionTree
765,475,3,0.1557177615571776,0.0,0.65930575,DecisionTree
767,475,3,0.1473429951690821,0.0,1.2694266,DecisionTree
4329,470,16,0.175,0.0,1.79329,SVC
1506,470,16,0.175,0.0,1.7648879,SVC
724,468,3,0.8,0.0,0.60860556,SVC
814,468,2,0.828125,0.0,1.7168028,SVC
1498,462,9,0.5298013245033113,0.0,15.555711,LogisticRegression
1065,458,39,0.1036144578313253,0.5770694822832123,41173.188,SVC
764,450,3,0.1392405063291139,0.0,0.9735875,LogisticRegression
1511,440,8,0.4765100671140939,0.0,16520.979,SVC
56,435,16,0.6292134831460674,0.0,,DecisionTree
810,418,18,0.8173913043478261,0.0,,DecisionTree
957,412,8,0.2955974842767295,0.0,,DecisionTree
967,406,8,0.5984251968503937,0.0,,DecisionTree
1071,403,37,0.0833333333333333,0.4490581241410609,10196.761,SVC
906,400,7,0.932367149758454,0.0352502224206331,0.03253801,SVC
907,400,7,0.941747572815534,0.0356842199946609,2.0717025,SVC
909,400,7,0.9704433497536946,0.0382591945533928,1.546876,DecisionTree
900,400,6,0.7021276595744681,0.0359168422533372,1.6151974,LogisticRegression
1025,400,5,0.2903225806451613,0.0,0.91217035,DecisionTree
908,400,7,0.9230769230769232,0.033891637174083,0.036008105,LogisticRegression
831,398,7,0.9043062200956936,0.0,,DecisionTree
860,380,2,0.9487179487179488,0.0979775371262576,4.413537,SVC
1008,379,7,0.7546296296296297,0.0,,DecisionTree
1048,369,8,0.8088235294117647,0.3070046686455963,183.31259,LogisticRegression
25,368,26,0.5862068965517241,0.0,,DecisionTree
27,368,22,0.5862068965517241,0.0,,DecisionTree
984,366,4,0.0958083832335329,0.0,,DecisionTree
1010,366,34,0.4409448818897638,0.0,,DecisionTree
968,365,3,0.1698717948717948,0.0,,DecisionTree
986,364,32,0.4618473895582329,0.0,,DecisionTree
59,351,34,0.56,,1.3938807,SVC
337,349,44,0.374015748031496,0.2834613134130734,36.469658,DecisionTree
466,340,14,0.9209039548022598,0.0,,DecisionTree
45687,340,13,0.9209039548022598,0.0,,DecisionTree
1003,339,17,0.3294117647058823,0.0,,DecisionTree
1011,336,7,0.7409326424870466,0.1840004670261366,0.47734413,SVC
1447,327,37,0.1473684210526315,0.5297075104552941,42662.61,SVC
925,323,4,0.8457142857142858,0.2557548583665278,41.927753,LogisticRegression
1167,320,8,0.5023474178403756,0.0,0.46895447,LogisticRegression
915,315,13,0.7307692307692307,0.0,141.54784,SVC
818,310,8,0.8787878787878788,0.0,274.24933,DecisionTree
1524,310,6,0.4761904761904761,0.4051625776601978,41.856316,LogisticRegression
43,306,3,0.36,0.0,4.952726,LogisticRegression
40710,303,13,0.8363636363636363,0.0,22.328548,LogisticRegression
798,303,13,0.8253012048192772,0.0,,DecisionTree
982,303,13,0.8363636363636363,0.0,,DecisionTree
786,303,13,0.8475609756097561,0.0,,DecisionTree
49,303,13,0.8363636363636363,0.0,,DecisionTree
1446,296,37,0.1472868217054263,0.5168224331437331,39212.043,SVC
44149,296,13,0.8616352201257862,0.1571934709865374,22.484573,LogisticRegression
858,294,13,0.5638297872340425,0.0,,DecisionTree
1121,294,10,0.4,0.0,1.5346808,DecisionTree
51,294,13,0.5638297872340425,0.0,,DecisionTree
963,294,13,0.5638297872340425,0.0,,DecisionTree
844,286,9,0.7228915662650602,0.0,,DecisionTree
13,286,9,0.4228855721393035,0.0,,DecisionTree
961,285,7,0.7065868263473054,0.0,,DecisionTree
880,284,10,1.0,0.5150161728148591,2021.3214,LogisticRegression
23499,277,9,0.413265306122449,0.0,1.3289084,LogisticRegression
1073,274,8,0.9571428571428572,0.3020346132193158,233.13283,SVC
53,270,13,0.8,0.1575256398090815,24.13772,LogisticRegression
1600,267,44,0.2594339622641509,0.2899192515329268,37.536583,SVC
336,267,22,0.2594339622641509,0.0,1.2059344,LogisticRegression
811,264,2,0.6196319018404908,0.0,7.379243,LogisticRegression
450,264,4,0.0775510204081632,0.0,27.018787,LogisticRegression
1442,253,37,0.1194690265486725,0.4339487048290625,9661.803,SVC
1449,253,37,0.1194690265486725,0.4339487048290625,9661.803,SVC
778,252,14,0.96875,0.5240776785982297,36.002323,DecisionTree
911,250,5,0.7857142857142857,0.3102901693107224,1.2456946,SVC
730,250,5,0.9083969465648856,0.149112735157073,0.9982955,DecisionTree
1495,250,6,0.7482517482517482,0.0,0.48759475,DecisionTree
744,250,5,0.7730496453900709,0.5393395515065451,1.0463997,SVC
763,250,10,1.0,0.0557688349942681,1.4009308,SVC
464,250,2,1.0,0.1964431660725138,0.46482605,SVC
832,250,25,0.7985611510791367,0.0698440847171893,1.0405173,DecisionTree
794,250,25,0.7985611510791367,0.0611440216683601,1.2695019,DecisionTree
933,250,25,0.8382352941176471,0.0706351315053009,1.1346713,DecisionTree
793,250,10,0.8518518518518519,0.1648979781558561,0.86394656,DecisionTree
776,250,5,1.0,0.0506630640253059,1.2813687,SVC
746,250,25,0.7482517482517482,0.0550257147315063,0.9804877,DecisionTree
830,250,10,0.5723270440251572,0.1085909366512478,1.6544088,DecisionTree
863,250,10,0.8796992481203008,0.1759619023304925,0.8561851,DecisionTree
773,250,25,0.984126984126984,0.0557357587418834,1.5276681,SVC
935,250,10,0.7857142857142857,0.1050920235487878,1.1728035,DecisionTree
41538,246,6,0.1441860465116279,0.0,0.45749614,LogisticRegression
46279,243,13,0.7737226277372263,,61.1759,DecisionTree
820,235,12,0.6549295774647887,0.748700997402412,201.1851,LogisticRegression
939,228,8,0.9487179487179488,,,DecisionTree
1412,226,23,0.1832460732984293,0.0,2.7976925,SVC
895,222,2,0.6567164179104478,0.0835543380949102,1.7959719,LogisticRegression
1005,214,9,0.5507246376811594,0.2276983997762885,0.7322783,DecisionTree
996,214,9,0.5507246376811594,0.2276983997762883,0.73227876,SVC
796,209,7,0.3397435897435897,0.0,20472.6,LogisticRegression
733,209,6,0.3660130718954248,0.4605266369119508,19357.178,LogisticRegression
481,209,8,0.5597014925373134,0.0,,DecisionTree
975,205,25,0.4855072463768116,0.0,,DecisionTree
840,205,25,0.680327868852459,0.0,,DecisionTree
42172,202,19,0.2546583850931677,0.0,,DecisionTree
446,200,7,1.0,0.0,6.97357,LogisticRegression
721,200,10,0.941747572815534,0.0590043406393892,1.590924,SVC
738,195,10,0.6115702479338843,0.0,,DecisionTree
1488,195,22,0.3265306122448979,0.5017544877807998,63.824955,LogisticRegression
